Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt,Leakage_Flag_Pred,Anomaly_Type_Pred
INV10301,CUST2366,SRV001,21-04-2024,Paid,Sale,Cash,Milk (1L),No Service,Dairy & Eggs,No Service,7,75.6,420.0,495.6,567.0984026,-71.49840256,60.0,0.18,0,0,Branch A,CASH017,SUP127,15:49:52,New,Online,10301,0,495.6,Anomaly,Duplicate Transaction
INV10324,CUST5170,SRV003,08-03-2023,Paid,Return,Cash,Chips (100g),Express Delivery,Snacks,Delivery Services,10,24.0,200.0,304.0,225.6855626,78.31443744,20.0,0.12,80,0,Main Store,CASH008,SUP176,19:29:56,Regular,Phone,10324,0,304.0,Anomaly,No Anomaly
INV10336,CUST3639,SRV002,18-02-2023,Pending,Return,Cash,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,6,15.0,300.0,315.0,0.0,315.0,50.0,0.05,40,0,Main Store,CASH013,SUP109,10:31:45,Regular,In-Store,10336,0,355.0,Anomaly,No Anomaly
INV10344,CUST6654,SRV003,06-08-2024,Paid,Return,Cheque,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,13.5,270.0,363.5,363.5,0.0,45.0,0.05,80,0,Branch B,CASH012,SUP131,17:02:11,Regular,In-Store,10344,0,363.5,Anomaly,No Anomaly
INV10347,CUST7018,SRV003,16-08-2023,Paid,Return,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,162.0,900.0,1011.566768,1011.566768,0.0,100.0,0.18,80,0,Branch A,CASH012,SUP150,16:29:57,Premium,In-Store,10347,0,1142.0,Anomaly,No Anomaly
INV10362,CUST7716,SRV002,08-04-2023,Pending,Sale,Credit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,1,5.4,30.0,75.4,0.0,75.4,30.0,0.18,40,0,Branch A,CASH019,SUP154,16:16:18,Premium,Online,10362,0,75.4,Anomaly,No Anomaly
INV10383,CUST7443,SRV003,11-12-2023,Failed,Return,UPI,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,2,30.0,600.0,710.0,0.0,710.0,300.0,0.05,80,0,Branch A,CASH008,SUP177,04:36:32,Regular,Phone,10383,0,710.0,Anomaly,No Anomaly
INV10398,CUST1055,SRV002,30-10-2024,Paid,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,216.0,1200.0,1456.0,1740.124734,-284.1247342,200.0,0.18,40,0,Branch B,CASH020,SUP151,05:33:33,Premium,Online,10398,0,1456.0,Anomaly,No Anomaly
INV10399,CUST1904,SRV001,08-09-2023,Failed,Return,Debit Card,Fish (1kg),No Service,Meat & Fish,No Service,3,162.0,900.0,1062.0,0.0,1062.0,300.0,0.18,0,0,Branch B,CASH017,SUP166,09:07:27,Premium,In-Store,10399,0,1062.0,Anomaly,Duplicate Transaction
INV10444,CUST2434,SRV003,28-12-2024,Paid,Return,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,3,54.0,450.0,584.0,412.3806415,171.6193585,150.0,0.12,80,0,Branch B,CASH014,SUP159,07:13:59,New,Phone,10444,0,584.0,Anomaly,Duplicate Transaction
INV10453,CUST1405,SRV001,10-08-2023,Paid,Sale,Cash,Soap (100g),No Service,Personal Care,No Service,2,9.6,80.0,89.6,89.6,0.0,40.0,0.12,0,0,Main Store,CASH006,SUP120,16:35:15,Premium,Phone,10453,0,89.6,Anomaly,No Anomaly
INV10524,CUST7357,SRV002,29-04-2023,Pending,Sale,Cash,Soap (100g),Standard Delivery,Personal Care,Delivery Services,2,4.0,80.0,124.0,0.0,124.0,40.0,0.05,40,0,Main Store,CASH019,SUP174,00:57:56,Premium,In-Store,10524,0,124.0,Anomaly,No Anomaly
INV10534,CUST5676,SRV002,10-12-2023,Failed,Sale,UPI,Bread (500g),Standard Delivery,Bakery,Delivery Services,9,64.8,360.0,424.8,0.0,424.8,40.0,0.18,40,0,Branch B,CASH009,SUP109,19:25:47,Regular,In-Store,10534,0,464.8,Anomaly,Missing Item
INV10537,CUST6427,SRV002,09-06-2024,Failed,Sale,UPI,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,6,194.4,1080.0,1314.4,0.0,1314.4,180.0,0.18,40,0,Branch A,CASH007,SUP200,19:42:26,Regular,In-Store,10537,0,1314.4,Anomaly,No Anomaly
INV10560,CUST7128,SRV002,19-10-2024,Paid,Sale,UPI,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,10,126.0,700.0,866.0,866.0,0.0,70.0,0.18,40,0,Branch A,CASH009,SUP168,10:16:57,New,Online,10560,0,866.0,Anomaly,No Anomaly
INV10561,CUST3683,SRV002,12-01-2023,Paid,Return,UPI,Chips (100g),Standard Delivery,Snacks,Delivery Services,10,24.0,200.0,264.0,264.0,0.0,20.0,0.12,40,0,Branch B,CASH018,SUP149,04:12:37,Premium,Online,10561,0,264.0,Anomaly,No Anomaly
INV10585,CUST5915,SRV002,06-03-2024,Paid,Sale,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,3,52.5,1050.0,1142.5,1142.5,0.0,350.0,0.05,40,0,Branch A,CASH010,SUP100,02:31:43,Regular,In-Store,10585,0,1142.5,Anomaly,No Anomaly
INV10586,CUST8431,SRV001,31-01-2024,Failed,Sale,UPI,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,2,7.2,60.0,67.2,16.28441247,50.91558753,30.0,0.12,0,0,Branch A,CASH010,SUP127,21:00:21,Regular,Online,10586,0,67.2,Anomaly,No Anomaly
INV10609,CUST7195,SRV003,24-02-2024,Failed,Sale,Credit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,129.6,720.0,929.6,0.0,929.6,80.0,0.18,80,0,Online,CASH020,SUP166,11:40:45,Wholesale,Phone,10609,0,929.6,Anomaly,Pricing Error
INV10680,CUST8272,SRV003,11-05-2023,Paid,Sale,Credit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,2,28.8,160.0,268.8,268.8,0.0,80.0,0.18,80,0,Online,CASH017,SUP146,10:43:42,New,Online,10680,0,268.8,Anomaly,Duplicate Transaction
INV10691,CUST6765,SRV003,25-09-2024,Pending,Return,Debit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,8,48.0,960.0,1088.0,0.0,1088.0,120.0,0.05,80,0,Branch B,CASH004,SUP128,15:32:57,New,Online,10691,0,1088.0,Anomaly,Duplicate Transaction
INV10722,CUST9604,SRV002,09-07-2024,Paid,Sale,Cash,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,33.6,280.0,353.6,353.6,0.0,40.0,0.12,40,0,Branch B,CASH017,SUP136,13:40:17,Wholesale,Online,10722,0,353.6,Anomaly,No Anomaly
INV10728,CUST6721,SRV001,24-02-2024,Pending,Sale,Cash,Cooking Oil (1L),No Service,Pantry Staples,No Service,10,75.0,1500.0,1575.0,0.0,1575.0,150.0,0.05,0,0,Online,CASH013,SUP146,06:46:49,Regular,In-Store,10728,0,1575.0,Anomaly,No Anomaly
INV10729,CUST7489,SRV001,18-02-2024,Pending,Return,UPI,Biscuits (200g),No Service,Snacks,No Service,4,21.6,120.0,141.6,0.0,141.6,30.0,0.18,0,0,Online,CASH001,SUP102,09:46:52,Premium,Online,10729,0,141.6,Anomaly,No Anomaly
INV10737,CUST5302,SRV003,07-04-2023,Paid,Return,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,12.6,105.0,197.6,220.0730099,-22.47300985,35.0,0.12,80,0,Main Store,CASH002,SUP162,14:50:49,Regular,Phone,10737,0,197.6,Anomaly,Missing Item
INV10743,CUST6413,SRV003,23-05-2024,Failed,Sale,UPI,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,3,7.2,60.0,67.2,0.0,67.2,20.0,0.12,80,0,Branch B,CASH011,SUP152,08:36:22,Premium,Online,10743,0,147.2,Anomaly,No Anomaly
INV10745,CUST2911,SRV003,26-04-2023,Failed,Sale,Credit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,8,72.0,400.0,552.0,255.7868022,296.2131978,50.0,0.18,80,0,Branch B,CASH011,SUP143,03:21:03,Wholesale,Phone,10745,0,552.0,Anomaly,Missing Item
INV10746,CUST3961,SRV003,18-06-2023,Paid,Sale,UPI,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,7,21.0,420.0,521.0,575.1782376,-54.17823757,60.0,0.05,80,0,Branch A,CASH020,SUP105,00:17:52,Wholesale,In-Store,10746,0,521.0,Anomaly,No Anomaly
INV10755,CUST5747,SRV001,15-09-2024,Failed,Return,UPI,Soap (100g),No Service,Personal Care,No Service,4,19.2,160.0,135.4331451,0.0,135.4331451,40.0,0.12,0,0,Branch A,CASH013,SUP131,13:06:31,Regular,Phone,10755,0,179.2,Anomaly,No Anomaly
INV10769,CUST2260,SRV001,13-02-2023,Failed,Sale,UPI,Potatoes (1kg),No Service,Fresh Vegetables,No Service,10,42.0,350.0,392.0,0.0,392.0,35.0,0.12,0,0,Branch A,CASH003,SUP126,09:25:18,Regular,In-Store,10769,0,392.0,Anomaly,No Anomaly
INV10797,CUST8959,SRV003,08-11-2023,Paid,Return,Net Banking,Biscuits (200g),Express Delivery,Snacks,Delivery Services,4,14.4,120.0,214.4,214.4,0.0,30.0,0.12,80,0,Branch A,CASH008,SUP177,04:18:38,Premium,Phone,10797,0,214.4,Anomaly,Pricing Error
INV10804,CUST3410,SRV002,30-08-2023,Failed,Sale,Credit Card,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,2,6.0,120.0,166.0,0.0,166.0,60.0,0.05,40,0,Branch A,CASH002,SUP190,10:32:03,Wholesale,In-Store,10804,0,166.0,Anomaly,Duplicate Transaction
INV10820,CUST2518,SRV002,20-08-2023,Failed,Return,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,2,9.6,80.0,129.6,0.0,129.6,40.0,0.12,40,0,Main Store,CASH008,SUP151,15:18:19,Wholesale,Phone,10820,0,129.6,Anomaly,Duplicate Transaction
INV10821,CUST1638,SRV003,15-03-2024,Pending,Return,UPI,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,2,14.4,120.0,214.4,0.0,214.4,60.0,0.12,80,0,Online,CASH017,SUP105,20:26:39,Regular,In-Store,10821,0,214.4,Anomaly,Duplicate Transaction
INV10840,CUST3512,SRV001,18-04-2023,Pending,Sale,Cash,Cheese (200g),No Service,Dairy & Eggs,No Service,5,37.5,750.0,787.5,0.0,787.5,150.0,0.05,0,0,Main Store,CASH001,SUP163,08:04:09,Regular,Phone,10840,0,787.5,Anomaly,No Anomaly
INV10904,CUST9773,SRV001,23-11-2023,Pending,Return,Debit Card,Cheese (200g),No Service,Dairy & Eggs,No Service,9,162.0,1350.0,1512.0,0.0,1512.0,150.0,0.12,0,0,Online,CASH003,SUP120,08:14:33,New,Phone,10904,0,1512.0,Anomaly,No Anomaly
INV10917,CUST4112,SRV002,03-12-2023,Paid,Return,UPI,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,1,9.0,50.0,99.0,78.0524935,20.9475065,50.0,0.18,40,0,Branch A,CASH020,SUP191,22:44:03,Premium,Online,10917,0,99.0,Anomaly,No Anomaly
INV10945,CUST4006,SRV002,20-05-2023,Pending,Return,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,1,10.0,200.0,250.0,0.0,250.0,200.0,0.05,40,0,Branch A,CASH002,SUP140,06:50:02,Premium,Phone,10945,0,250.0,Anomaly,Missing Item
INV10975,CUST7394,SRV002,20-01-2023,Pending,Sale,Net Banking,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,4,9.6,80.0,129.6,0.0,129.6,20.0,0.12,40,0,Main Store,CASH011,SUP123,09:11:02,Premium,In-Store,10975,0,129.6,Anomaly,No Anomaly
INV11018,CUST7649,SRV003,08-02-2024,Paid,Return,UPI,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,3,37.8,210.0,327.8,272.6166981,55.18330193,70.0,0.18,80,0,Branch A,CASH017,SUP166,11:54:51,Premium,Phone,11018,0,327.8,Anomaly,Duplicate Transaction
INV11037,CUST3615,SRV002,11-03-2024,Paid,Sale,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,3,15.0,300.0,355.0,355.0,0.0,100.0,0.05,40,0,Branch A,CASH009,SUP181,07:34:40,Wholesale,Phone,11037,0,355.0,Anomaly,No Anomaly
INV11060,CUST8357,SRV003,14-08-2024,Paid,Sale,Net Banking,Bread (500g),Express Delivery,Bakery,Delivery Services,1,2.0,40.0,122.0,122.0,0.0,40.0,0.05,80,0,Branch B,CASH002,SUP196,00:36:01,New,In-Store,11060,0,122.0,Anomaly,No Anomaly
INV11063,CUST5998,SRV003,19-01-2023,Pending,Sale,Credit Card,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,2.25,45.0,127.25,0.0,127.25,45.0,0.05,80,0,Online,CASH011,SUP143,00:40:12,New,Phone,11063,0,127.25,Anomaly,No Anomaly
INV11068,CUST8162,SRV002,21-05-2024,Pending,Sale,Credit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,6,57.6,480.0,577.6,0.0,577.6,80.0,0.12,40,0,Main Store,CASH004,SUP177,23:02:36,Regular,In-Store,11068,0,577.6,Anomaly,No Anomaly
INV11135,CUST4833,SRV001,13-06-2023,Failed,Return,Cash,Biscuits (200g),No Service,Snacks,No Service,9,32.4,270.0,302.4,0.0,302.4,30.0,0.12,0,0,Main Store,CASH002,SUP146,22:06:58,New,Online,11135,0,302.4,Anomaly,Duplicate Transaction
INV11155,CUST7815,SRV003,09-10-2023,Pending,Sale,Cash,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,5,135.0,750.0,965.0,0.0,965.0,150.0,0.18,80,0,Branch B,CASH009,SUP142,01:05:13,Premium,In-Store,11155,0,965.0,Anomaly,No Anomaly
INV11167,CUST6621,SRV003,23-02-2023,Paid,Return,Cheque,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,5,270.0,1500.0,1850.0,1460.455997,389.5440034,300.0,0.18,80,0,Main Store,CASH011,SUP186,11:58:17,Regular,In-Store,11167,0,1850.0,Anomaly,No Anomaly
INV11169,CUST3735,SRV001,06-08-2023,Failed,Sale,Cheque,Milk (1L),No Service,Dairy & Eggs,No Service,9,97.2,540.0,637.2,107.9943545,529.2056455,60.0,0.18,0,0,Online,CASH006,SUP131,04:36:08,Premium,In-Store,11169,0,637.2,Anomaly,Duplicate Transaction
INV11189,CUST3414,SRV001,13-02-2023,Paid,Return,Cash,Eggs (12 pack),No Service,Dairy & Eggs,No Service,1,8.4,70.0,68.62322729,68.62322729,0.0,70.0,0.12,0,0,Branch A,CASH007,SUP102,02:11:21,Regular,In-Store,11189,0,78.4,Anomaly,No Anomaly
INV11202,CUST9677,SRV002,16-07-2023,Pending,Return,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,28.8,160.0,182.2373202,0.0,182.2373202,40.0,0.18,40,0,Branch A,CASH002,SUP122,06:16:07,Wholesale,Online,11202,0,228.8,Anomaly,Missing Item
INV11208,CUST7783,SRV001,22-08-2023,Failed,Return,Cash,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,9,72.9,405.0,477.9,0.0,477.9,45.0,0.18,0,0,Branch A,CASH004,SUP184,10:56:01,Regular,Online,11208,0,477.9,Anomaly,Missing Item
INV11220,CUST4628,SRV002,01-06-2024,Paid,Return,UPI,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,3,16.2,135.0,191.2,224.3250244,-33.12502442,45.0,0.12,40,0,Main Store,CASH001,SUP138,01:41:32,Regular,In-Store,11220,0,191.2,Anomaly,No Anomaly
INV11227,CUST9230,SRV002,17-07-2024,Paid,Sale,Net Banking,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,9,27.0,540.0,607.0,477.6605177,129.3394823,60.0,0.05,40,0,Online,CASH010,SUP121,00:50:33,Wholesale,Phone,11227,0,607.0,Anomaly,No Anomaly
INV11262,CUST5275,SRV003,05-10-2023,Paid,Sale,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,10.8,90.0,180.8,148.3084187,32.49158132,30.0,0.12,80,0,Branch A,CASH020,SUP148,12:25:18,Premium,Online,11262,0,180.8,Anomaly,Duplicate Transaction
INV11305,CUST6456,SRV002,16-11-2024,Paid,Return,Debit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,9,194.4,1620.0,1854.4,1854.4,0.0,180.0,0.12,40,0,Branch A,CASH018,SUP177,03:24:46,Wholesale,Phone,11305,0,1854.4,Anomaly,No Anomaly
INV11337,CUST9232,SRV001,02-12-2024,Paid,Return,Cheque,Sugar (1kg),No Service,Pantry Staples,No Service,8,64.8,360.0,424.8,424.8,0.0,45.0,0.18,0,0,Branch A,CASH010,SUP101,16:09:24,Regular,Phone,11337,0,424.8,Anomaly,Pricing Error
INV11338,CUST5339,SRV001,27-08-2024,Failed,Return,Debit Card,Apples (1kg),No Service,Fruits,No Service,6,36.0,720.0,756.0,0.0,756.0,120.0,0.05,0,0,Main Store,CASH006,SUP132,00:37:26,Wholesale,Phone,11338,0,756.0,Anomaly,No Anomaly
INV11358,CUST1689,SRV002,14-02-2023,Paid,Return,Cash,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,3,135.0,750.0,925.0,925.0,0.0,250.0,0.18,40,0,Online,CASH012,SUP141,16:30:24,New,Online,11358,0,925.0,Anomaly,Missing Item
INV11390,CUST3570,SRV003,12-01-2023,Failed,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,8,28.8,240.0,348.8,0.0,348.8,30.0,0.12,80,0,Branch B,CASH012,SUP144,00:58:20,Premium,Phone,11390,0,348.8,Anomaly,Duplicate Transaction
INV11396,CUST6213,SRV001,09-02-2023,Pending,Sale,UPI,Fish (1kg),No Service,Meat & Fish,No Service,1,15.0,300.0,315.0,0.0,315.0,300.0,0.05,0,0,Online,CASH003,SUP102,15:24:46,Premium,Phone,11396,0,315.0,Anomaly,No Anomaly
INV11400,CUST6842,SRV003,23-06-2023,Failed,Return,Cash,Oranges (1kg),Express Delivery,Fruits,Delivery Services,5,48.0,400.0,528.0,0.0,528.0,80.0,0.12,80,0,Main Store,CASH001,SUP127,02:16:00,Regular,In-Store,11400,0,528.0,Anomaly,No Anomaly
INV11405,CUST9897,SRV001,15-03-2024,Pending,Return,Cheque,Salt (1kg),No Service,Pantry Staples,No Service,3,7.2,60.0,67.2,0.0,67.2,20.0,0.12,0,0,Main Store,CASH006,SUP119,13:41:47,Wholesale,In-Store,11405,0,67.2,Anomaly,No Anomaly
INV11413,CUST1602,SRV003,23-03-2024,Paid,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,9,90.0,1800.0,1676.468862,1676.468862,0.0,200.0,0.05,80,0,Branch B,CASH003,SUP112,16:06:16,New,In-Store,11413,0,1970.0,Anomaly,No Anomaly
INV11420,CUST6870,SRV003,26-08-2023,Failed,Sale,Cheque,Oranges (1kg),Express Delivery,Fruits,Delivery Services,5,20.0,400.0,420.0,0.0,420.0,80.0,0.05,80,0,Online,CASH013,SUP141,23:50:30,Wholesale,Online,11420,0,500.0,Anomaly,Missing Item
INV11429,CUST7940,SRV003,01-11-2024,Failed,Sale,Debit Card,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,7,42.0,350.0,472.0,0.0,472.0,50.0,0.12,80,0,Online,CASH012,SUP102,07:49:03,Regular,Online,11429,0,472.0,Anomaly,Duplicate Transaction
INV11446,CUST5404,SRV002,04-04-2023,Pending,Sale,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,9,378.0,3150.0,3568.0,0.0,3568.0,350.0,0.12,40,0,Branch A,CASH018,SUP197,06:59:38,Regular,Phone,11446,0,3568.0,Anomaly,No Anomaly
INV11458,CUST9042,SRV002,04-06-2023,Pending,Return,Net Banking,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,67.5,1350.0,1457.5,0.0,1457.5,150.0,0.05,40,0,Main Store,CASH019,SUP111,19:44:25,Wholesale,In-Store,11458,0,1457.5,Anomaly,Pricing Error
INV11459,CUST7611,SRV002,03-10-2023,Paid,Sale,Debit Card,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,10,90.0,500.0,630.0,701.2424326,-71.24243262,50.0,0.18,40,0,Branch A,CASH019,SUP139,01:39:39,Regular,Online,11459,0,630.0,Anomaly,No Anomaly
INV11491,CUST3671,SRV001,07-02-2024,Paid,Sale,Cash,Oranges (1kg),No Service,Fruits,No Service,9,129.6,720.0,849.6,682.3960645,167.2039355,80.0,0.18,0,0,Branch B,CASH012,SUP172,17:31:38,Wholesale,In-Store,11491,0,849.6,Anomaly,Missing Item
INV11492,CUST8168,SRV001,10-02-2023,Paid,Return,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,6,72.0,600.0,672.0,672.0,0.0,100.0,0.12,0,0,Main Store,CASH014,SUP194,04:49:56,New,Online,11492,1,672.0,Anomaly,No Anomaly
INV11519,CUST2324,SRV003,04-12-2024,Paid,Sale,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,2,3.0,60.0,143.0,143.0,0.0,30.0,0.05,80,0,Branch B,CASH004,SUP184,11:30:01,New,Online,11519,0,143.0,Anomaly,No Anomaly
INV11522,CUST2256,SRV002,19-02-2023,Pending,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,162.0,1350.0,1552.0,0.0,1552.0,150.0,0.12,40,0,Branch A,CASH013,SUP133,17:00:59,Premium,In-Store,11522,0,1552.0,Anomaly,Missing Item
INV11535,CUST4817,SRV001,24-01-2024,Paid,Sale,UPI,Biscuits (200g),No Service,Snacks,No Service,1,5.4,30.0,35.4,27.50512906,7.894870941,30.0,0.18,0,0,Branch B,CASH010,SUP197,09:15:03,Wholesale,Phone,11535,0,35.4,Anomaly,Duplicate Transaction
INV11539,CUST7620,SRV001,20-05-2023,Failed,Return,Net Banking,Bananas (1kg),No Service,Fruits,No Service,3,7.5,150.0,157.5,0.0,157.5,50.0,0.05,0,0,Online,CASH002,SUP175,18:18:42,Wholesale,In-Store,11539,0,157.5,Anomaly,No Anomaly
INV11545,CUST5982,SRV001,29-04-2023,Pending,Sale,Net Banking,Sugar (1kg),No Service,Pantry Staples,No Service,6,48.6,270.0,252.2503448,0.0,252.2503448,45.0,0.18,0,0,Branch A,CASH003,SUP120,11:16:16,Premium,Phone,11545,1,318.6,Anomaly,No Anomaly
INV11559,CUST8482,SRV002,13-03-2024,Failed,Sale,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,50.4,280.0,289.7765224,0.0,289.7765224,40.0,0.18,40,0,Branch A,CASH017,SUP149,15:15:34,New,Online,11559,0,370.4,Anomaly,No Anomaly
